"hbase-client/src/main/java/org/apache/hadoop/hbase/security/access/AccessControlUtil.java",641,643
"hbase-client/src/main/java/org/apache/hadoop/hbase/security/access/AccessControlUtil.java",697,699
"hbase-client/src/main/java/org/apache/hadoop/hbase/security/access/AccessControlUtil.java",743,745
"hbase-client/src/main/java/org/apache/hadoop/hbase/security/access/AccessControlUtil.java",778,780
"hbase-client/src/main/java/org/apache/hadoop/hbase/security/access/AccessControlUtil.java",798,805
"hbase-client/src/main/java/org/apache/hadoop/hbase/security/access/AccessControlUtil.java",801,804
"hbase-client/src/main/java/org/apache/hadoop/hbase/security/access/AccessControlUtil.java",818,824
"hbase-client/src/main/java/org/apache/hadoop/hbase/security/access/AccessControlUtil.java",821,823
"hbase-client/src/main/java/org/apache/hadoop/hbase/security/access/AccessControlUtil.java",843,845
"hbase-client/src/main/java/org/apache/hadoop/hbase/security/SaslUtil.java",88,92
"hbase-client/src/main/java/org/apache/hadoop/hbase/security/SaslUtil.java",108,111
"hbase-client/src/main/java/org/apache/hadoop/hbase/CatalogReplicaMode.java",57,61
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/CatalogReplicaLoadBalanceSimpleSelector.java",248,259
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/CatalogReplicaLoadBalanceSimpleSelector.java",250,258
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/AsyncMetaRegionLocator.java",70,90
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/AsyncMetaRegionLocator.java",94,107
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/AsyncMetaRegionLocator.java",120,135
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/TableOverAsyncTable.java",130,138
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/TableOverAsyncTable.java",151,178
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/TableOverAsyncTable.java",439,445
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/TableOverAsyncTable.java",475,486
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/TableOverAsyncTable.java",495,506
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/HBaseHbck.java",127,130
"hbase-client/src/main/java/org/apache/hadoop/hbase/security/access/AccessControlClient.java",224,231
"hbase-client/src/main/java/org/apache/hadoop/hbase/security/access/AccessControlClient.java",234,237
"hbase-client/src/main/java/org/apache/hadoop/hbase/security/access/AccessControlClient.java",310,314
"hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FilterListWithOR.java",276,306
"hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FilterListWithOR.java",314,319
"hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FilterListWithOR.java",328,336
"hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FilterListWithOR.java",345,349
"hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FilterListWithOR.java",358,363
"hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FilterListWithOR.java",374,391
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/OperationWithAttributes.java",97,100
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/RetriesExhaustedException.java",106,109
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/RetriesExhaustedException.java",118,121
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/TableState.java",164,166
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/TableState.java",202,206
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/MultiResponse.java",50,52
"hbase-client/src/main/java/org/apache/hadoop/hbase/ipc/HBaseRpcControllerImpl.java",247,249
"hbase-client/src/main/java/org/apache/hadoop/hbase/ipc/AbstractRpcClient.java",206,218
"hbase-client/src/main/java/org/apache/hadoop/hbase/ipc/AbstractRpcClient.java",313,316
"hbase-client/src/main/java/org/apache/hadoop/hbase/ipc/AbstractRpcClient.java",410,412
"hbase-client/src/main/java/org/apache/hadoop/hbase/ipc/AbstractRpcClient.java",466,478
"hbase-client/src/main/java/org/apache/hadoop/hbase/ipc/AbstractRpcClient.java",520,522
"hbase-client/src/main/java/org/apache/hadoop/hbase/ipc/AbstractRpcClient.java",524,526
"hbase-client/src/main/java/org/apache/hadoop/hbase/ipc/NettyRpcDuplexHandler.java",205,207
"hbase-client/src/main/java/org/apache/hadoop/hbase/shaded/protobuf/RequestConverter.java",248,260
"hbase-client/src/main/java/org/apache/hadoop/hbase/shaded/protobuf/RequestConverter.java",425,428
"hbase-client/src/main/java/org/apache/hadoop/hbase/shaded/protobuf/RequestConverter.java",483,525
"hbase-client/src/main/java/org/apache/hadoop/hbase/shaded/protobuf/RequestConverter.java",535,551
"hbase-client/src/main/java/org/apache/hadoop/hbase/shaded/protobuf/RequestConverter.java",556,604
"hbase-client/src/main/java/org/apache/hadoop/hbase/shaded/protobuf/RequestConverter.java",662,675
"hbase-client/src/main/java/org/apache/hadoop/hbase/shaded/protobuf/RequestConverter.java",811,818
"hbase-client/src/main/java/org/apache/hadoop/hbase/shaded/protobuf/RequestConverter.java",813,815
"hbase-client/src/main/java/org/apache/hadoop/hbase/shaded/protobuf/RequestConverter.java",968,971
"hbase-client/src/main/java/org/apache/hadoop/hbase/shaded/protobuf/RequestConverter.java",1085,1087
"hbase-client/src/main/java/org/apache/hadoop/hbase/shaded/protobuf/RequestConverter.java",1127,1129
"hbase-client/src/main/java/org/apache/hadoop/hbase/shaded/protobuf/RequestConverter.java",1321,1323
"hbase-client/src/main/java/org/apache/hadoop/hbase/shaded/protobuf/RequestConverter.java",1387,1389
"hbase-client/src/main/java/org/apache/hadoop/hbase/shaded/protobuf/RequestConverter.java",1509,1511
"hbase-client/src/main/java/org/apache/hadoop/hbase/shaded/protobuf/RequestConverter.java",1518,1520
"hbase-client/src/main/java/org/apache/hadoop/hbase/shaded/protobuf/RequestConverter.java",1555,1557
"hbase-client/src/main/java/org/apache/hadoop/hbase/shaded/protobuf/RequestConverter.java",1564,1566
"hbase-client/src/main/java/org/apache/hadoop/hbase/shaded/protobuf/RequestConverter.java",1701,1704
"hbase-client/src/main/java/org/apache/hadoop/hbase/shaded/protobuf/RequestConverter.java",1711,1714
"hbase-client/src/main/java/org/apache/hadoop/hbase/security/access/Permission.java",113,121
"hbase-client/src/main/java/org/apache/hadoop/hbase/security/access/Permission.java",179,181
"hbase-client/src/main/java/org/apache/hadoop/hbase/security/access/Permission.java",195,201
"hbase-client/src/main/java/org/apache/hadoop/hbase/security/access/Permission.java",218,226
"hbase-client/src/main/java/org/apache/hadoop/hbase/security/access/Permission.java",236,238
"hbase-client/src/main/java/org/apache/hadoop/hbase/security/access/Permission.java",304,308
"hbase-client/src/main/java/org/apache/hadoop/hbase/security/access/Permission.java",314,322
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/metrics/ServerSideScanMetrics.java",103,106
"hbase-client/src/main/java/org/apache/hadoop/hbase/ipc/BlockingRpcCallback.java",58,66
"hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FuzzyRowFilter.java",80,97
"hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FuzzyRowFilter.java",109,114
"hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FuzzyRowFilter.java",128,134
"hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FuzzyRowFilter.java",139,143
"hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FuzzyRowFilter.java",151,164
"hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FuzzyRowFilter.java",155,157
"hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FuzzyRowFilter.java",219,221
"hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FuzzyRowFilter.java",224,228
"hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FuzzyRowFilter.java",259,264
"hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FuzzyRowFilter.java",284,289
"hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FuzzyRowFilter.java",298,301
"hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FuzzyRowFilter.java",342,350
"hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FuzzyRowFilter.java",400,432
"hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FuzzyRowFilter.java",540,542
"hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FuzzyRowFilter.java",548,570
"hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FuzzyRowFilter.java",580,584
"hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FuzzyRowFilter.java",599,601
"hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FuzzyRowFilter.java",622,631
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/RegionReplicaUtil.java",91,96
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/RegionReplicaUtil.java",153,165
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/RegionReplicaUtil.java",161,163
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/TableDescriptorBuilder.java",361,363
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/TableDescriptorBuilder.java",406,408
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/TableDescriptorBuilder.java",1090,1114
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/TableDescriptorBuilder.java",1129,1139
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/TableDescriptorBuilder.java",1149,1159
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/TableDescriptorBuilder.java",1194,1196
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/TableDescriptorBuilder.java",1326,1339
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/TableDescriptorBuilder.java",1384,1391
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/TableDescriptorBuilder.java",1415,1420
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/TableDescriptorBuilder.java",1432,1448
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/TableDescriptorBuilder.java",1525,1527
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/MetricsConnection.java",382,393
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/MetricsConnection.java",402,413
"hbase-client/src/main/java/org/apache/hadoop/hbase/ipc/CoprocessorRpcUtils.java",190,198
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/RegistryEndpointsRefresher.java",74,111
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/RegistryEndpointsRefresher.java",76,98
"hbase-client/src/main/java/org/apache/hadoop/hbase/protobuf/ProtobufMessageConverter.java",77,79
"hbase-client/src/main/java/org/apache/hadoop/hbase/protobuf/ProtobufMessageConverter.java",83,90
"hbase-client/src/main/java/org/apache/hadoop/hbase/protobuf/ProtobufMessageConverter.java",128,131
"hbase-client/src/main/java/org/apache/hadoop/hbase/protobuf/ProtobufMessageConverter.java",138,141
"hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FilterListWithAND.java",172,189
"hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FilterListWithAND.java",198,200
"hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FilterListWithAND.java",210,218
"hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FilterListWithAND.java",227,231
"hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FilterListWithAND.java",240,245
"hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FilterListWithAND.java",255,267
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/BatchScanResultCache.java",86,105
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/BatchScanResultCache.java",127,162
"hbase-client/src/main/java/org/apache/hadoop/hbase/security/visibility/VisibilityLabelsValidator.java",34,36
"hbase-client/src/main/java/org/apache/hadoop/hbase/security/visibility/VisibilityLabelsValidator.java",38,40
"hbase-client/src/main/java/org/apache/hadoop/hbase/security/visibility/VisibilityLabelsValidator.java",42,44
"hbase-client/src/main/java/org/apache/hadoop/hbase/security/visibility/VisibilityLabelsValidator.java",46,48
"hbase-client/src/main/java/org/apache/hadoop/hbase/security/visibility/VisibilityLabelsValidator.java",62,66
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/RegionInfoDisplay.java",95,97
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/RegionInfoDisplay.java",104,109
"hbase-client/src/main/java/org/apache/hadoop/hbase/security/visibility/CellVisibility.java",63,64
"hbase-client/src/main/java/org/apache/hadoop/hbase/security/visibility/CellVisibility.java",68,73
"hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FilterListBase.java",48,52
"hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FilterListBase.java",61,65
"hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FilterListBase.java",103,107
"hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FilterListBase.java",117,119
"hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FilterListBase.java",124,128
"hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FilterListBase.java",137,141
"hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FilterListBase.java",147,149
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/PerClientRandomNonceGenerator.java",50,52
"hbase-client/src/main/java/org/apache/hadoop/hbase/filter/SingleColumnValueExcludeFilter.java",92,98
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/AsyncTableImpl.java",243,247
"hbase-client/src/main/java/org/apache/hadoop/hbase/security/HBaseSaslRpcClient.java",127,146
"hbase-client/src/main/java/org/apache/hadoop/hbase/quotas/RpcThrottlingException.java",63,71
"hbase-client/src/main/java/org/apache/hadoop/hbase/quotas/RpcThrottlingException.java",142,154
"hbase-client/src/main/java/org/apache/hadoop/hbase/security/provider/DigestSaslClientAuthenticationProvider.java",72,84
"hbase-client/src/main/java/org/apache/hadoop/hbase/security/visibility/VisibilityClient.java",88,94
"hbase-client/src/main/java/org/apache/hadoop/hbase/security/visibility/VisibilityClient.java",215,219
"hbase-client/src/main/java/org/apache/hadoop/hbase/security/provider/SaslClientAuthenticationProviders.java",131,161
"hbase-client/src/main/java/org/apache/hadoop/hbase/security/provider/SaslClientAuthenticationProviders.java",172,174
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/RegionInfo.java",292,297
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/RegionInfo.java",595,600
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/RegionInfo.java",620,631
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/RegionInfo.java",664,667
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/RegionInfo.java",671,674
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/RegionInfo.java",727,730
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/AbstractRpcBasedConnectionRegistry.java",125,128
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/AbstractRpcBasedConnectionRegistry.java",181,209
"hbase-client/src/main/java/org/apache/hadoop/hbase/master/RegionState.java",62,66
"hbase-client/src/main/java/org/apache/hadoop/hbase/exceptions/ClientExceptionsUtil.java",82,105
"hbase-client/src/main/java/org/apache/hadoop/hbase/exceptions/ClientExceptionsUtil.java",142,146
"hbase-client/src/main/java/org/apache/hadoop/hbase/util/PoolMap.java",101,106
"hbase-client/src/main/java/org/apache/hadoop/hbase/util/PoolMap.java",114,116
"hbase-client/src/main/java/org/apache/hadoop/hbase/util/PoolMap.java",157,161
"hbase-client/src/main/java/org/apache/hadoop/hbase/util/Writables.java",72,76
"hbase-client/src/main/java/org/apache/hadoop/hbase/util/Writables.java",79,82
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/RawAsyncTableImpl.java",688,702
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/AsyncTableResultScanner.java",101,103
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/AsyncTableResultScanner.java",148,160
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/ResultScanner.java",93,100
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/Result.java",247,253
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/Result.java",574,596
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/Result.java",617,626
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/Result.java",620,624
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/Result.java",649,652
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/Result.java",692,699
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/Result.java",739,751
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/Result.java",770,797
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/Result.java",794,796
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/Result.java",811,813
"hbase-client/src/main/java/org/apache/hadoop/hbase/slowlog/SlowLogTableAccessor.java",70,99
"hbase-client/src/main/java/org/apache/hadoop/hbase/ipc/IPCUtil.java",102,108
"hbase-client/src/main/java/org/apache/hadoop/hbase/RegionLocations.java",55,63
"hbase-client/src/main/java/org/apache/hadoop/hbase/RegionLocations.java",71,75
"hbase-client/src/main/java/org/apache/hadoop/hbase/RegionLocations.java",77,81
"hbase-client/src/main/java/org/apache/hadoop/hbase/RegionLocations.java",122,133
"hbase-client/src/main/java/org/apache/hadoop/hbase/RegionLocations.java",195,200
"hbase-client/src/main/java/org/apache/hadoop/hbase/RegionLocations.java",222,242
"hbase-client/src/main/java/org/apache/hadoop/hbase/RegionLocations.java",246,252
"hbase-client/src/main/java/org/apache/hadoop/hbase/RegionLocations.java",301,310
"hbase-client/src/main/java/org/apache/hadoop/hbase/RegionLocations.java",332,341
"hbase-client/src/main/java/org/apache/hadoop/hbase/RegionLocations.java",357,361
"hbase-client/src/main/java/org/apache/hadoop/hbase/RegionLocations.java",373,378
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/Mutation.java",198,200
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/Mutation.java",221,237
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/Mutation.java",230,236
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/Mutation.java",262,264
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/Mutation.java",320,323
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/Mutation.java",335,337
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/Mutation.java",401,403
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/Mutation.java",421,435
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/Mutation.java",432,434
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/Mutation.java",463,465
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/Mutation.java",592,596
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/Mutation.java",616,623
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/Mutation.java",625,632
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/Mutation.java",634,641
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/Mutation.java",643,647
"hbase-client/src/main/java/org/apache/hadoop/hbase/ServerMetricsBuilder.java",347,350
"hbase-client/src/main/java/org/apache/hadoop/hbase/ServerMetricsBuilder.java",407,428
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/AsyncNonMetaRegionLocator.java",175,181
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/AsyncNonMetaRegionLocator.java",273,292
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/AsyncNonMetaRegionLocator.java",301,333
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/AsyncNonMetaRegionLocator.java",548,555
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/AsyncNonMetaRegionLocator.java",559,578
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/AsyncNonMetaRegionLocator.java",654,682
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/AsyncNonMetaRegionLocator.java",728,742
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/AsyncNonMetaRegionLocator.java",729,741
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/Scan.java",195,205
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/Scan.java",199,201
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/Scan.java",206,208
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/Scan.java",209,212
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/Scan.java",241,243
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/Scan.java",244,247
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/Scan.java",736,738
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/Scan.java",770,789
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/Scan.java",782,787
"hbase-client/src/main/java/org/apache/hadoop/hbase/Size.java",106,108
"hbase-client/src/main/java/org/apache/hadoop/hbase/Size.java",122,124
"hbase-client/src/main/java/org/apache/hadoop/hbase/Size.java",126,128
"hbase-client/src/main/java/org/apache/hadoop/hbase/ipc/BufferCallBeforeInitHandler.java",93,95
"hbase-client/src/main/java/org/apache/hadoop/hbase/ipc/BufferCallBeforeInitHandler.java",98,100
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/ImmutableScan.java",296,298
"hbase-client/src/main/java/org/apache/hadoop/hbase/security/access/ShadedAccessControlUtil.java",96,98
"hbase-client/src/main/java/org/apache/hadoop/hbase/security/access/ShadedAccessControlUtil.java",172,174
"hbase-client/src/main/java/org/apache/hadoop/hbase/security/access/ShadedAccessControlUtil.java",191,193
"hbase-client/src/main/java/org/apache/hadoop/hbase/security/access/ShadedAccessControlUtil.java",203,205
"hbase-client/src/main/java/org/apache/hadoop/hbase/security/access/ShadedAccessControlUtil.java",222,228
"hbase-client/src/main/java/org/apache/hadoop/hbase/security/access/ShadedAccessControlUtil.java",224,227
"hbase-client/src/main/java/org/apache/hadoop/hbase/security/access/ShadedAccessControlUtil.java",242,250
"hbase-client/src/main/java/org/apache/hadoop/hbase/security/access/ShadedAccessControlUtil.java",246,248
"hbase-client/src/main/java/org/apache/hadoop/hbase/security/access/ShadedAccessControlUtil.java",314,316
"hbase-client/src/main/java/org/apache/hadoop/hbase/security/access/ShadedAccessControlUtil.java",326,328
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/Increment.java",203,210
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/Increment.java",205,208
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/Increment.java",227,253
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/Increment.java",242,250
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/ConnectionUtils.java",224,226
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/ConnectionUtils.java",360,364
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/ConnectionUtils.java",361,363
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/ConnectionUtils.java",424,428
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/ConnectionUtils.java",483,489
"hbase-client/src/main/java/org/apache/hadoop/hbase/client/ConnectionUtils.java",484,488
