file_name;has_retry_gpt;has_sleep_gpt;has_cap_gpt;method_names
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tracing/TraceStateImpl.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/Endpoints.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/GoogleCloudSnitch.java;No.;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/ReplicaPlan.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/PendingRangeMaps.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/SimpleStrategy.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/PropertyFileSnitch.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/TokenMetadata.java;TOO_LONG;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/IEndpointSnitch.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/ReplicationFactor.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/Replicas.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/SystemReplicas.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/EndpointsByRange.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/AlibabaCloudSnitch.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/DynamicEndpointSnitchMBean.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/SeedProvider.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/SimpleSnitch.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/AbstractReplicaCollection.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/InOurDc.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/Ec2Snitch.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/TokenMetadataEvent.java;No.;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/RackInferringSnitch.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/EndpointSnitchInfoMBean.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/TokenMetadataDiagnostics.java;No.;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/AbstractEndpointSnitch.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/CloudstackSnitch.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/SnitchProperties.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/EndpointsForRange.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/Replica.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/EndpointSnitchInfo.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/SimpleSeedProvider.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/GossipingPropertyFileSnitch.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/RangesAtEndpoint.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/ReplicaCollection.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/Ec2MultiRegionSnitch.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/ReconnectableSnitchHelper.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/ReplicaPlans.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/EndpointsByReplica.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/LocalStrategy.java;No.;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/NetworkTopologyStrategy.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/ReplicaMultimap.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/ReplicaLayout.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/RangesByEndpoint.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/AbstractNetworkTopologySnitch.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/DynamicEndpointSnitch.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/EndpointsForToken.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/AbstractReplicationStrategy.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/locator/InetAddressAndPort.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/StandaloneScrubber.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/LoaderOptions.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/RepairRunner.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/Util.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/StandaloneSSTableUtil.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/SSTableExport.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/StandaloneUpgrader.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/SSTableRepairedAtSetter.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/AbstractJmxClient.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/JMXTool.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/GetVersion.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/NodeTool.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/StandaloneVerifier.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/BulkLoader.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/SSTableMetadataViewer.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/ReloadSslCertificates.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/JsonTransformer.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/BulkLoadConnectionFactory.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/GenerateTokens.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/SSTableOfflineRelevel.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/AuditLogViewer.java;No.;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/NodeProbe.java;TOO_LONG;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/Output.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/BootstrapMonitor.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/INodeProbeFactory.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/SSTableLevelResetter.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/BulkLoadException.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/StandaloneSplitter.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/HashPassword.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/SSTableExpiredBlockers.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/SetAuthCacheConfig.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/Join.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/StatusBinary.java;No.;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/GarbageCollect.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/SetMaxHintWindow.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/SetHostStatWithPort.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/SetLoggingLevel.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/GetSeeds.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/CfHistograms.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/DisableAuditLog.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/EnableHandoff.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/EnableHintsForDC.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/DisableBinary.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/Status.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/Stop.java;No.;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/GetEndpoints.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/GetLoggingLevels.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/RangeKeySample.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/Sjk.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/SetConcurrentViewBuilders.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/TopPartitions.java;No.;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/Rebuild.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/SetDefaultKeyspaceRF.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/SetColumnIndexSize.java;No.;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/SetTimeout.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/RebuildIndex.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/ProxyHistograms.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/GetStreamThroughput.java;No.;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/ViewBuildStatus.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/GetMaxHintWindow.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/CompactionHistory.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/NetStats.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/StatusAutoCompaction.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/Assassinate.java;No.;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/GetFullQueryLog.java;No.;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/DisableHandoff.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/TruncateHints.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/SetCompactionThroughput.java;No.;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/GetSSTables.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/InvalidatePermissionsCache.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/Ring.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/ForceCompact.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/Info.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/StatusGossip.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/Compact.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/Refresh.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/ListSnapshots.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/GetSnapshotThrottle.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/CompactionStats.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/SetBatchlogReplayThrottle.java;No.;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/GetTraceProbability.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/Scrub.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/ListPendingHints.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/GetConcurrentViewBuilders.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/RepairAdmin.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/SetConcurrentCompactors.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/RemoveNode.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/GetBatchlogReplayTrottle.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/SetConcurrency.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/DisableGossip.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/EnableBackup.java;No.;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/EnableAuditLog.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/TableHistograms.java;No.;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/ReplayBatchlog.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/ReloadLocalSchema.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/ResetFullQueryLog.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/InvalidateRowCache.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/ProfileLoad.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/StopDaemon.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/ClientStats.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/Flush.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/Cleanup.java;No.;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/DataPaths.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/ResumeHandoff.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/ClearSnapshot.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/InvalidateCounterCache.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/GetAuditLog.java;No.;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/DisableFullQueryLog.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/Snapshot.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/SetInterDCStreamThroughput.java;No.;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/GetCompactionThroughput.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/CfStats.java;No.;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/StatusHandoff.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/SetStreamThroughput.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/InvalidateKeyCache.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/DescribeRing.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/HostStat.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/GetInterDCStreamThroughput.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/SetHintedHandoffThrottleInKB.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/GetDefaultKeyspaceRF.java;No.;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/Import.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/RelocateSSTables.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/Repair.java;No;N/A;N/A;N/A
../repos/cassandra_f0ad7ea/src/java/org/apache/cassandra/tools/nodetool/ReloadSeeds.java;No;N/A;N/A;N/A
