file_name;has_retry_gpt;has_sleep_gpt;has_cap_gpt;method_names
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/coordination/ZkCoordinatedStateManager.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/coordination/ZkSplitLogWorkerCoordination.java;Yes;Yes;No;getDataSetWatchFailure, taskLoop, getTaskList
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/MunkresAssignment.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/BloomFilterUtil.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/ConnectionCache.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/JvmVersion.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/BloomFilterWriter.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/CollectionBackedScanner.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/DirectMemoryUtils.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/HBaseFsckRepair.java;Yes;Yes;Yes;waitUntilAssigned
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/ServerRegionReplicaUtil.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/BloomFilterFactory.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/BloomFilterBase.java;No.;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/CompressionTest.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/HBaseFsck.java;TOO_LONG;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/HFileArchiveUtil.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/HbckTableInfo.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/OOMEChecker.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/BloomFilterChunk.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/RegionSplitter.java;TOO_LONG;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/ServerCommandLine.java;No.;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/CoprocessorConfigurationUtil.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/HbckRegionInfo.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/IdReadWriteLockWithObjectPool.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/ManualEnvironmentEdge.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/MoveWithAck.java;Yes;Yes;Yes;call
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/HashedBytes.java;No.;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/ZKDataMigrator.java;No.;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/FSVisitor.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/MoveWithoutAck.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/RowPrefixFixedLengthBloomContext.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/RowBloomContext.java;No.;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/RowColBloomContext.java;No.;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/LossyCounting.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/StealJobQueue.java;Yes;No;No;take, poll
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/KeyRange.java;No.;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/SortedList.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/FileStatusFilter.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/ModifyRegionUtils.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/RegionSplitCalculator.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/HBaseConfTool.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/LeaseNotRecoveredException.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/HbckErrorReporter.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/TableDescriptorChecker.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/BoundedPriorityBlockingQueue.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/GetJavaProperty.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/IdReadWriteLockStrongRef.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/JvmPauseMonitor.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/AbstractFileStatusFilter.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/RollingStatCalculator.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/BloomFilter.java;No.;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/FSRegionScanner.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/BloomContext.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/YammerHistogramUtils.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/ConfigurationUtil.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/JVMClusterUtil.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/IdReadWriteLock.java;Yes;Yes;No;waitForWaiters
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/FSUtils.java;TOO_LONG;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/EncryptionTest.java;No.;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/ShutdownHookManager.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/NettyEventLoopGroupConfig.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/RegionMover.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/FSTableDescriptors.java;Yes;No;Yes;writeTableDescriptor, deleteTableDescriptorFiles
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/hbck/ReplicationChecker.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/hbck/TableIntegrityErrorHandlerImpl.java;No.;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/hbck/HFileCorruptionChecker.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/hbck/TableIntegrityErrorHandler.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/compaction/MajorCompactionRequest.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/compaction/ClusterCompactionQueues.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/compaction/MajorCompactionTTLRequest.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/compaction/MajorCompactor.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/util/compaction/MajorCompactorTTL.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/wal/WALFactory.java;Yes;Yes;Yes;createReader
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/wal/FSHLogProvider.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/wal/BoundedGroupingStrategy.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/wal/RegionGroupingProvider.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/wal/WALSplitUtil.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/wal/BoundedRecoveredHFilesOutputSink.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/wal/AbstractRecoveredEditsOutputSink.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/wal/WALProvider.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/wal/AbstractWALRoller.java;Yes;Yes;Yes;run, rollWal
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/wal/WALKey.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/wal/WALKeyImpl.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/wal/DisabledWALProvider.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/wal/NamespaceGroupingStrategy.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/wal/EntryBuffers.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/wal/SyncReplicationWALProvider.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/wal/WALPrettyPrinter.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/wal/WAL.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/wal/BoundedEntryBuffers.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/wal/NettyAsyncFSWALConfigHelper.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/wal/RecoveredEditsOutputSink.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/wal/WALSplitter.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/wal/BoundedRecoveredEditsOutputSink.java;No.;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/wal/OutputSink.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/wal/AbstractFSWALProvider.java;Yes;Yes;Yes;openReader, recoverLease
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/wal/WALEdit.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/wal/AsyncFSWALProvider.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/SecurityUtil.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/HBasePolicyProvider.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/HBaseSaslRpcServer.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/token/TokenUtil.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/token/AuthenticationTokenSecretManager.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/token/ZKSecretWatcher.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/token/FsDelegationToken.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/token/AuthenticationKey.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/token/TokenProvider.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/access/AuthManager.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/access/ZKPermissionWatcher.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/access/SnapshotScannerHDFSAclCleaner.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/access/CoprocessorWhitelistMasterObserver.java;No.;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/access/AccessChecker.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/access/AccessController.java;TOO_LONG;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/access/PermissionStorage.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/access/SnapshotScannerHDFSAclHelper.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/access/AccessControlFilter.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/access/AuthResult.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/access/NoopAccessChecker.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/access/SnapshotScannerHDFSAclController.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/visibility/VisibilityReplication.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/visibility/ExpressionParser.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/visibility/VisibilityController.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/visibility/VisibilityScanDeleteTracker.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/visibility/VisibilityLabelOrdinalProvider.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/visibility/DefaultVisibilityLabelServiceImpl.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/visibility/DefinedSetFilterScanLabelGenerator.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/visibility/ScanLabelGenerator.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/visibility/VisibilityExpEvaluator.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/visibility/VisibilityReplicationEndpoint.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/visibility/ParseException.java;No.;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/visibility/VisibilityLabelService.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/visibility/SimpleScanLabelGenerator.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/visibility/FeedUserAuthScanLabelGenerator.java;No.;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/visibility/ZKVisibilityLabelWatcher.java;No.;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/visibility/ExpressionExpander.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/visibility/EnforcingScanLabelGenerator.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/visibility/VisibilityLabelFilter.java;No.;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/visibility/VisibilityLabelsCache.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/visibility/VisibilityLabelServiceManager.java;No.;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/visibility/VisibilityUtils.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/visibility/VisibilityNewVersionBehaivorTracker.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/visibility/expression/Operator.java;No.;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/visibility/expression/LeafExpressionNode.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/visibility/expression/ExpressionNode.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/visibility/expression/NonLeafExpressionNode.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/provider/AttemptingUserProvidingSaslServer.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/provider/GssSaslServerAuthenticationProvider.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/provider/SimpleSaslServerAuthenticationProvider.java;No.;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/provider/SaslServerAuthenticationProviders.java;No.;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/provider/SaslServerAuthenticationProvider.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/security/provider/DigestSaslServerAuthenticationProvider.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/errorhandling/ForeignExceptionDispatcher.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/errorhandling/ForeignExceptionSnare.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/errorhandling/TimeoutExceptionInjector.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/errorhandling/ForeignExceptionListener.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/errorhandling/ForeignException.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/errorhandling/TimeoutException.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/SpaceQuotaSnapshotNotifierFactory.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/RpcThrottleStorage.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/QuotaState.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/SpaceQuotaRefresherChore.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/FileArchiverNotifierFactoryImpl.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/RegionSizeStoreFactory.java;No;N/A;N/A;N/A
../repos/hbase_e1ad781/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/QuotaUtil.java;No;N/A;N/A;N/A
